city,cluster,rep,family,src,edges,length_m,terminals
sano,0,0,A_steiner,4407,5,217.20477679053388,6
sano,0,1,A_steiner,4407,5,217.20477679053388,6
sano,0,2,A_steiner,4407,5,217.20477679053388,6
sano,0,3,A_steiner,4407,5,217.20477679053388,6
sano,0,4,A_steiner,4407,5,217.20477679053388,6
sano,0,5,A_steiner,4407,5,217.20477679053388,6
sano,0,6,A_steiner,4407,5,217.20477679053388,6
sano,0,7,A_steiner,4407,5,217.20477679053388,6
sano,0,8,A_steiner,4407,5,217.20477679053388,6
sano,0,9,A_steiner,4407,5,217.20477679053388,6
sano,0,10,A_steiner,4407,5,217.20477679053388,6
sano,0,11,A_steiner,4407,5,217.20477679053388,6
sano,0,12,B_incremental,4407,5,217.20477679053388,6
sano,0,13,B_incremental,4407,5,217.20477679053388,6
sano,0,14,B_incremental,4407,5,217.20477679053388,6
sano,0,15,B_incremental,4407,5,217.20477679053388,6
sano,0,16,B_incremental,4407,5,217.20477679053388,6
sano,0,17,B_incremental,4407,5,217.20477679053388,6
sano,0,18,B_incremental,4407,5,217.20477679053388,6
sano,0,19,B_incremental,4407,5,217.20477679053388,6
sano,0,20,B_incremental,4407,5,217.20477679053388,6
sano,0,21,B_incremental,4407,5,217.20477679053388,6
sano,0,22,B_incremental,4407,5,217.20477679053388,6
sano,0,23,B_incremental,4407,5,217.20477679053388,6
sano,1,0,A_steiner,4638,3,81.54586617401016,4
sano,1,1,A_steiner,4638,3,81.54586617401016,4
sano,1,2,A_steiner,4638,3,81.54586617401016,4
sano,1,3,A_steiner,4638,3,81.54586617401016,4
sano,1,4,A_steiner,4638,3,81.54586617401016,4
sano,1,5,A_steiner,4638,3,81.54586617401016,4
sano,1,6,A_steiner,4638,3,81.54586617401016,4
sano,1,7,A_steiner,4638,3,81.54586617401016,4
sano,1,8,A_steiner,4638,3,81.54586617401016,4
sano,1,9,A_steiner,4638,3,81.54586617401016,4
sano,1,10,A_steiner,4638,3,81.54586617401016,4
sano,1,11,A_steiner,4638,3,81.54586617401016,4
sano,1,12,B_incremental,4638,3,81.54586617401016,4
sano,1,13,B_incremental,4638,3,81.54586617401016,4
sano,1,14,B_incremental,4638,3,81.54586617401016,4
sano,1,15,B_incremental,4638,3,81.54586617401016,4
sano,1,16,B_incremental,4638,3,81.54586617401016,4
sano,1,17,B_incremental,4638,3,81.54586617401016,4
sano,1,18,B_incremental,4638,3,81.54586617401016,4
sano,1,19,B_incremental,4638,3,81.54586617401016,4
sano,1,20,B_incremental,4638,3,81.54586617401016,4
sano,1,21,B_incremental,4638,3,81.54586617401016,4
sano,1,22,B_incremental,4638,3,81.54586617401016,4
sano,1,23,B_incremental,4638,3,81.54586617401016,4
sano,2,0,A_steiner,4881,16,1204.4104608753216,12
sano,2,1,A_steiner,4881,16,1204.8114184363455,12
sano,2,2,A_steiner,4881,16,1204.8114184363455,12
sano,2,3,A_steiner,4881,16,1204.8114184363455,12
sano,2,4,A_steiner,4881,16,1204.4104608753216,12
sano,2,5,A_steiner,4881,16,1204.8114184363455,12
sano,2,6,A_steiner,4881,16,1204.4104608753216,12
sano,2,7,A_steiner,4881,16,1204.4104608753216,12
sano,2,8,A_steiner,4881,16,1204.4104608753216,12
sano,2,9,A_steiner,4881,16,1204.4104608753216,12
sano,2,10,A_steiner,4881,16,1204.8114184363455,12
sano,2,11,A_steiner,4881,16,1204.8114184363455,12
sano,2,12,B_incremental,4881,16,1163.5493043624037,12
sano,2,13,B_incremental,4881,16,1160.2869407661437,12
sano,2,14,B_incremental,4881,16,1163.5493043624037,12
sano,2,15,B_incremental,4881,17,1166.818295781164,12
sano,2,16,B_incremental,4881,16,1207.6728244715816,12
sano,2,17,B_incremental,4881,17,1163.555932184904,12
sano,2,18,B_incremental,4881,17,1166.818295781164,12
sano,2,19,B_incremental,4881,17,1163.555932184904,12
sano,2,20,B_incremental,4881,16,1163.5493043624037,12
sano,2,21,B_incremental,4881,16,1167.3507405220741,12
sano,2,22,B_incremental,4881,17,1166.818295781164,12
sano,2,23,B_incremental,4881,16,1163.5493043624037,12
sano,3,0,A_steiner,4993,4,262.692790885093,5
sano,3,1,A_steiner,4993,4,262.692790885093,5
sano,3,2,A_steiner,4993,4,262.692790885093,5
sano,3,3,A_steiner,4993,4,262.692790885093,5
sano,3,4,A_steiner,4993,4,262.692790885093,5
sano,3,5,A_steiner,4993,4,262.692790885093,5
sano,3,6,A_steiner,4993,4,262.692790885093,5
sano,3,7,A_steiner,4993,4,262.692790885093,5
sano,3,8,A_steiner,4993,4,262.692790885093,5
sano,3,9,A_steiner,4993,4,262.692790885093,5
sano,3,10,A_steiner,4993,4,262.692790885093,5
sano,3,11,A_steiner,4993,4,262.692790885093,5
sano,3,12,B_incremental,4993,4,262.692790885093,5
sano,3,13,B_incremental,4993,4,262.692790885093,5
sano,3,14,B_incremental,4993,4,262.692790885093,5
sano,3,15,B_incremental,4993,4,262.692790885093,5
sano,3,16,B_incremental,4993,4,262.692790885093,5
sano,3,17,B_incremental,4993,4,262.692790885093,5
sano,3,18,B_incremental,4993,4,262.692790885093,5
sano,3,19,B_incremental,4993,4,262.692790885093,5
sano,3,20,B_incremental,4993,4,262.692790885093,5
sano,3,21,B_incremental,4993,4,262.692790885093,5
sano,3,22,B_incremental,4993,4,262.692790885093,5
sano,3,23,B_incremental,4993,4,262.692790885093,5
sano,4,0,A_steiner,1672,5,324.219924033758,6
sano,4,1,A_steiner,1672,5,324.219924033758,6
sano,4,2,A_steiner,1672,5,324.219924033758,6
sano,4,3,A_steiner,1672,5,324.219924033758,6
sano,4,4,A_steiner,1672,5,324.219924033758,6
sano,4,5,A_steiner,1672,5,324.219924033758,6
sano,4,6,A_steiner,1672,5,324.219924033758,6
sano,4,7,A_steiner,1672,5,324.219924033758,6
sano,4,8,A_steiner,1672,5,324.219924033758,6
sano,4,9,A_steiner,1672,5,324.219924033758,6
sano,4,10,A_steiner,1672,5,324.219924033758,6
sano,4,11,A_steiner,1672,5,324.219924033758,6
sano,4,12,B_incremental,1672,5,337.8659343748539,6
sano,4,13,B_incremental,1672,5,337.6756486962663,6
sano,4,14,B_incremental,1672,5,324.219924033758,6
sano,4,15,B_incremental,1672,5,337.8659343748539,6
sano,4,16,B_incremental,1672,5,337.6756486962663,6
sano,4,17,B_incremental,1672,5,337.6756486962663,6
sano,4,18,B_incremental,1672,5,337.6756486962663,6
sano,4,19,B_incremental,1672,5,324.219924033758,6
sano,4,20,B_incremental,1672,5,337.8659343748539,6
sano,4,21,B_incremental,1672,5,337.6756486962663,6
sano,4,22,B_incremental,1672,5,324.219924033758,6
sano,4,23,B_incremental,1672,5,337.8659343748539,6
sano,5,0,A_steiner,1503,0,0.0,1
sano,5,1,A_steiner,1503,0,0.0,1
sano,5,2,A_steiner,1503,0,0.0,1
sano,5,3,A_steiner,1503,0,0.0,1
sano,5,4,A_steiner,1503,0,0.0,1
sano,5,5,A_steiner,1503,0,0.0,1
sano,5,6,A_steiner,1503,0,0.0,1
sano,5,7,A_steiner,1503,0,0.0,1
sano,5,8,A_steiner,1503,0,0.0,1
sano,5,9,A_steiner,1503,0,0.0,1
sano,5,10,A_steiner,1503,0,0.0,1
sano,5,11,A_steiner,1503,0,0.0,1
sano,5,12,B_incremental,1503,0,0.0,1
sano,5,13,B_incremental,1503,0,0.0,1
sano,5,14,B_incremental,1503,0,0.0,1
sano,5,15,B_incremental,1503,0,0.0,1
sano,5,16,B_incremental,1503,0,0.0,1
sano,5,17,B_incremental,1503,0,0.0,1
sano,5,18,B_incremental,1503,0,0.0,1
sano,5,19,B_incremental,1503,0,0.0,1
sano,5,20,B_incremental,1503,0,0.0,1
sano,5,21,B_incremental,1503,0,0.0,1
sano,5,22,B_incremental,1503,0,0.0,1
sano,5,23,B_incremental,1503,0,0.0,1
sano,6,0,A_steiner,4818,8,228.9337510622708,9
sano,6,1,A_steiner,4818,8,222.8249246288644,9
sano,6,2,A_steiner,4818,8,222.8249246288644,9
sano,6,3,A_steiner,4818,8,222.8249246288644,9
sano,6,4,A_steiner,4818,8,224.34332107070148,9
sano,6,5,A_steiner,4818,8,224.34332107070148,9
sano,6,6,A_steiner,4818,8,222.8249246288644,9
sano,6,7,A_steiner,4818,8,224.34332107070148,9
sano,6,8,A_steiner,4818,8,222.8249246288644,9
sano,6,9,A_steiner,4818,8,224.34332107070148,9
sano,6,10,A_steiner,4818,8,224.34332107070148,9
sano,6,11,A_steiner,4818,8,222.8249246288644,9
sano,6,12,B_incremental,4818,8,232.55404062567325,9
sano,6,13,B_incremental,4818,8,238.66286705907964,9
sano,6,14,B_incremental,4818,8,224.34332107070148,9
sano,6,15,B_incremental,4818,8,230.4521475041079,9
sano,6,16,B_incremental,4818,8,222.8249246288644,9
sano,6,17,B_incremental,4818,8,222.8249246288644,9
sano,6,18,B_incremental,4818,8,228.9337510622708,9
sano,6,19,B_incremental,4818,8,230.4521475041079,9
sano,6,20,B_incremental,4818,8,228.9337510622708,9
sano,6,21,B_incremental,4818,8,224.34332107070148,9
sano,6,22,B_incremental,4818,8,228.9337510622708,9
sano,6,23,B_incremental,4818,8,224.34332107070148,9
sano,7,0,A_steiner,5039,4,207.18243913164054,5
sano,7,1,A_steiner,5039,4,207.18243913164054,5
sano,7,2,A_steiner,5039,4,207.18243913164054,5
sano,7,3,A_steiner,5039,4,207.18243913164054,5
sano,7,4,A_steiner,5039,4,207.18243913164054,5
sano,7,5,A_steiner,5039,4,207.18243913164054,5
sano,7,6,A_steiner,5039,4,207.18243913164054,5
sano,7,7,A_steiner,5039,4,207.18243913164054,5
sano,7,8,A_steiner,5039,4,207.18243913164054,5
sano,7,9,A_steiner,5039,4,207.18243913164054,5
sano,7,10,A_steiner,5039,4,207.18243913164054,5
sano,7,11,A_steiner,5039,4,207.18243913164054,5
sano,7,12,B_incremental,5039,4,207.18243913164054,5
sano,7,13,B_incremental,5039,4,207.18243913164054,5
sano,7,14,B_incremental,5039,4,207.18243913164054,5
sano,7,15,B_incremental,5039,4,207.18243913164054,5
sano,7,16,B_incremental,5039,4,207.18243913164054,5
sano,7,17,B_incremental,5039,4,207.18243913164054,5
sano,7,18,B_incremental,5039,4,207.18243913164054,5
sano,7,19,B_incremental,5039,4,207.18243913164054,5
sano,7,20,B_incremental,5039,4,207.18243913164054,5
sano,7,21,B_incremental,5039,4,207.18243913164054,5
sano,7,22,B_incremental,5039,4,207.18243913164054,5
sano,7,23,B_incremental,5039,4,207.18243913164054,5
sano,8,0,A_steiner,5020,7,373.53374930843853,8
sano,8,1,A_steiner,5020,7,373.53374930843853,8
sano,8,2,A_steiner,5020,7,373.53374930843853,8
sano,8,3,A_steiner,5020,7,373.53374930843853,8
sano,8,4,A_steiner,5020,7,373.53374930843853,8
sano,8,5,A_steiner,5020,7,373.53374930843853,8
sano,8,6,A_steiner,5020,7,373.53374930843853,8
sano,8,7,A_steiner,5020,7,373.53374930843853,8
sano,8,8,A_steiner,5020,7,373.53374930843853,8
sano,8,9,A_steiner,5020,7,373.53374930843853,8
sano,8,10,A_steiner,5020,7,373.53374930843853,8
sano,8,11,A_steiner,5020,7,373.53374930843853,8
sano,8,12,B_incremental,5020,7,373.53374930843853,8
sano,8,13,B_incremental,5020,7,373.53374930843853,8
sano,8,14,B_incremental,5020,7,373.53374930843853,8
sano,8,15,B_incremental,5020,7,373.53374930843853,8
sano,8,16,B_incremental,5020,7,373.53374930843853,8
sano,8,17,B_incremental,5020,7,373.53374930843853,8
sano,8,18,B_incremental,5020,7,373.53374930843853,8
sano,8,19,B_incremental,5020,7,373.53374930843853,8
sano,8,20,B_incremental,5020,7,373.53374930843853,8
sano,8,21,B_incremental,5020,7,373.53374930843853,8
sano,8,22,B_incremental,5020,7,373.53374930843853,8
sano,8,23,B_incremental,5020,7,373.53374930843853,8
sano,9,0,A_steiner,258,1,10.731605843931838,2
sano,9,1,A_steiner,258,1,10.731605843931838,2
sano,9,2,A_steiner,258,1,10.731605843931838,2
sano,9,3,A_steiner,258,1,10.731605843931838,2
sano,9,4,A_steiner,258,1,10.731605843931838,2
sano,9,5,A_steiner,258,1,10.731605843931838,2
sano,9,6,A_steiner,258,1,10.731605843931838,2
sano,9,7,A_steiner,258,1,10.731605843931838,2
sano,9,8,A_steiner,258,1,10.731605843931838,2
sano,9,9,A_steiner,258,1,10.731605843931838,2
sano,9,10,A_steiner,258,1,10.731605843931838,2
sano,9,11,A_steiner,258,1,10.731605843931838,2
sano,9,12,B_incremental,258,1,10.731605843931838,2
sano,9,13,B_incremental,258,1,10.731605843931838,2
sano,9,14,B_incremental,258,1,10.731605843931838,2
sano,9,15,B_incremental,258,1,10.731605843931838,2
sano,9,16,B_incremental,258,1,10.731605843931838,2
sano,9,17,B_incremental,258,1,10.731605843931838,2
sano,9,18,B_incremental,258,1,10.731605843931838,2
sano,9,19,B_incremental,258,1,10.731605843931838,2
sano,9,20,B_incremental,258,1,10.731605843931838,2
sano,9,21,B_incremental,258,1,10.731605843931838,2
sano,9,22,B_incremental,258,1,10.731605843931838,2
sano,9,23,B_incremental,258,1,10.731605843931838,2
sano,10,0,A_steiner,6238,7,389.1485451626781,6
sano,10,1,A_steiner,6238,7,389.1485451626781,6
sano,10,2,A_steiner,6238,7,389.1485451626781,6
sano,10,3,A_steiner,6238,7,389.1485451626781,6
sano,10,4,A_steiner,6238,7,389.1485451626781,6
sano,10,5,A_steiner,6238,7,389.1485451626781,6
sano,10,6,A_steiner,6238,7,389.1485451626781,6
sano,10,7,A_steiner,6238,7,389.1485451626781,6
sano,10,8,A_steiner,6238,7,389.1485451626781,6
sano,10,9,A_steiner,6238,7,389.1485451626781,6
sano,10,10,A_steiner,6238,7,389.1485451626781,6
sano,10,11,A_steiner,6238,7,389.1485451626781,6
sano,10,12,B_incremental,6238,7,389.1485451626781,6
sano,10,13,B_incremental,6238,7,389.1485451626781,6
sano,10,14,B_incremental,6238,7,389.1485451626781,6
sano,10,15,B_incremental,6238,7,389.1485451626781,6
sano,10,16,B_incremental,6238,7,389.1485451626781,6
sano,10,17,B_incremental,6238,7,389.1485451626781,6
sano,10,18,B_incremental,6238,7,389.1485451626781,6
sano,10,19,B_incremental,6238,7,389.1485451626781,6
sano,10,20,B_incremental,6238,7,389.1485451626781,6
sano,10,21,B_incremental,6238,7,389.1485451626781,6
sano,10,22,B_incremental,6238,7,389.1485451626781,6
sano,10,23,B_incremental,6238,7,389.1485451626781,6
sano,11,0,A_steiner,5713,2,148.20124819433312,3
sano,11,1,A_steiner,5713,2,148.20124819433312,3
sano,11,2,A_steiner,5713,2,148.20124819433312,3
sano,11,3,A_steiner,5713,2,148.20124819433312,3
sano,11,4,A_steiner,5713,2,148.20124819433312,3
sano,11,5,A_steiner,5713,2,148.20124819433312,3
sano,11,6,A_steiner,5713,2,148.20124819433312,3
sano,11,7,A_steiner,5713,2,148.20124819433312,3
sano,11,8,A_steiner,5713,2,148.20124819433312,3
sano,11,9,A_steiner,5713,2,148.20124819433312,3
sano,11,10,A_steiner,5713,2,148.20124819433312,3
sano,11,11,A_steiner,5713,2,148.20124819433312,3
sano,11,12,B_incremental,5713,2,148.20124819433312,3
sano,11,13,B_incremental,5713,2,148.20124819433312,3
sano,11,14,B_incremental,5713,2,148.20124819433312,3
sano,11,15,B_incremental,5713,2,148.20124819433312,3
sano,11,16,B_incremental,5713,2,148.20124819433312,3
sano,11,17,B_incremental,5713,2,148.20124819433312,3
sano,11,18,B_incremental,5713,2,148.20124819433312,3
sano,11,19,B_incremental,5713,2,148.20124819433312,3
sano,11,20,B_incremental,5713,2,148.20124819433312,3
sano,11,21,B_incremental,5713,2,148.20124819433312,3
sano,11,22,B_incremental,5713,2,148.20124819433312,3
sano,11,23,B_incremental,5713,2,148.20124819433312,3
sano,12,0,A_steiner,5207,6,224.0010915596115,5
sano,12,1,A_steiner,5207,6,224.0010915596115,5
sano,12,2,A_steiner,5207,6,224.0010915596115,5
sano,12,3,A_steiner,5207,6,224.0010915596115,5
sano,12,4,A_steiner,5207,6,224.0010915596115,5
sano,12,5,A_steiner,5207,6,224.0010915596115,5
sano,12,6,A_steiner,5207,6,224.0010915596115,5
sano,12,7,A_steiner,5207,6,224.0010915596115,5
sano,12,8,A_steiner,5207,6,224.0010915596115,5
sano,12,9,A_steiner,5207,6,224.0010915596115,5
sano,12,10,A_steiner,5207,6,224.0010915596115,5
sano,12,11,A_steiner,5207,6,224.0010915596115,5
sano,12,12,B_incremental,5207,6,224.0010915596115,5
sano,12,13,B_incremental,5207,6,224.0010915596115,5
sano,12,14,B_incremental,5207,6,224.0010915596115,5
sano,12,15,B_incremental,5207,6,224.0010915596115,5
sano,12,16,B_incremental,5207,6,224.0010915596115,5
sano,12,17,B_incremental,5207,6,224.0010915596115,5
sano,12,18,B_incremental,5207,6,224.0010915596115,5
sano,12,19,B_incremental,5207,6,224.0010915596115,5
sano,12,20,B_incremental,5207,6,224.0010915596115,5
sano,12,21,B_incremental,5207,6,224.0010915596115,5
sano,12,22,B_incremental,5207,6,224.0010915596115,5
sano,12,23,B_incremental,5207,6,224.0010915596115,5
sano,13,0,A_steiner,5053,4,244.67055363468134,5
sano,13,1,A_steiner,5053,4,244.67055363468134,5
sano,13,2,A_steiner,5053,4,244.67055363468134,5
sano,13,3,A_steiner,5053,4,244.67055363468134,5
sano,13,4,A_steiner,5053,4,244.67055363468134,5
sano,13,5,A_steiner,5053,4,244.67055363468134,5
sano,13,6,A_steiner,5053,4,244.67055363468134,5
sano,13,7,A_steiner,5053,4,244.67055363468134,5
sano,13,8,A_steiner,5053,4,244.67055363468134,5
sano,13,9,A_steiner,5053,4,244.67055363468134,5
sano,13,10,A_steiner,5053,4,244.67055363468134,5
sano,13,11,A_steiner,5053,4,244.67055363468134,5
sano,13,12,B_incremental,5053,4,244.67055363468134,5
sano,13,13,B_incremental,5053,4,244.67055363468134,5
sano,13,14,B_incremental,5053,4,244.67055363468134,5
sano,13,15,B_incremental,5053,4,244.67055363468134,5
sano,13,16,B_incremental,5053,4,244.67055363468134,5
sano,13,17,B_incremental,5053,4,244.67055363468134,5
sano,13,18,B_incremental,5053,4,244.67055363468134,5
sano,13,19,B_incremental,5053,4,244.67055363468134,5
sano,13,20,B_incremental,5053,4,244.67055363468134,5
sano,13,21,B_incremental,5053,4,244.67055363468134,5
sano,13,22,B_incremental,5053,4,244.67055363468134,5
sano,13,23,B_incremental,5053,4,244.67055363468134,5
sano,14,0,A_steiner,4826,4,357.31875223657016,2
sano,14,1,A_steiner,4826,4,357.31875223657016,2
sano,14,2,A_steiner,4826,4,357.31875223657016,2
sano,14,3,A_steiner,4826,4,357.31875223657016,2
sano,14,4,A_steiner,4826,4,357.31875223657016,2
sano,14,5,A_steiner,4826,4,357.31875223657016,2
sano,14,6,A_steiner,4826,4,357.31875223657016,2
sano,14,7,A_steiner,4826,4,357.31875223657016,2
sano,14,8,A_steiner,4826,4,357.31875223657016,2
sano,14,9,A_steiner,4826,4,357.31875223657016,2
sano,14,10,A_steiner,4826,4,357.31875223657016,2
sano,14,11,A_steiner,4826,4,357.31875223657016,2
sano,14,12,B_incremental,4826,4,357.31875223657016,2
sano,14,13,B_incremental,4826,4,357.31875223657016,2
sano,14,14,B_incremental,4826,4,357.31875223657016,2
sano,14,15,B_incremental,4826,4,357.31875223657016,2
sano,14,16,B_incremental,4826,4,357.31875223657016,2
sano,14,17,B_incremental,4826,4,357.31875223657016,2
sano,14,18,B_incremental,4826,4,357.31875223657016,2
sano,14,19,B_incremental,4826,4,357.31875223657016,2
sano,14,20,B_incremental,4826,4,357.31875223657016,2
sano,14,21,B_incremental,4826,4,357.31875223657016,2
sano,14,22,B_incremental,4826,4,357.31875223657016,2
sano,14,23,B_incremental,4826,4,357.31875223657016,2
sano,15,0,A_steiner,1725,4,212.84091585421612,5
sano,15,1,A_steiner,1725,4,212.84091585421612,5
sano,15,2,A_steiner,1725,4,212.84091585421612,5
sano,15,3,A_steiner,1725,4,212.84091585421612,5
sano,15,4,A_steiner,1725,4,212.84091585421612,5
sano,15,5,A_steiner,1725,4,212.84091585421612,5
sano,15,6,A_steiner,1725,4,212.84091585421612,5
sano,15,7,A_steiner,1725,4,212.84091585421612,5
sano,15,8,A_steiner,1725,4,212.84091585421612,5
sano,15,9,A_steiner,1725,4,212.84091585421612,5
sano,15,10,A_steiner,1725,4,212.84091585421612,5
sano,15,11,A_steiner,1725,4,212.84091585421612,5
sano,15,12,B_incremental,1725,4,212.84091585421612,5
sano,15,13,B_incremental,1725,4,212.84091585421612,5
sano,15,14,B_incremental,1725,4,212.84091585421612,5
sano,15,15,B_incremental,1725,4,212.84091585421612,5
sano,15,16,B_incremental,1725,4,212.84091585421612,5
sano,15,17,B_incremental,1725,4,212.84091585421612,5
sano,15,18,B_incremental,1725,4,212.84091585421612,5
sano,15,19,B_incremental,1725,4,212.84091585421612,5
sano,15,20,B_incremental,1725,4,212.84091585421612,5
sano,15,21,B_incremental,1725,4,212.84091585421612,5
sano,15,22,B_incremental,1725,4,212.84091585421612,5
sano,15,23,B_incremental,1725,4,212.84091585421612,5
sano,16,0,A_steiner,5629,11,844.2570565941148,4
sano,16,1,A_steiner,5629,11,844.2570565941148,4
sano,16,2,A_steiner,5629,11,844.2570565941148,4
sano,16,3,A_steiner,5629,11,844.2570565941148,4
sano,16,4,A_steiner,5629,11,844.2570565941148,4
sano,16,5,A_steiner,5629,11,844.2570565941148,4
sano,16,6,A_steiner,5629,11,844.2570565941148,4
sano,16,7,A_steiner,5629,11,844.2570565941148,4
sano,16,8,A_steiner,5629,11,844.2570565941148,4
sano,16,9,A_steiner,5629,11,844.2570565941148,4
sano,16,10,A_steiner,5629,12,852.9117753338587,4
sano,16,11,A_steiner,5629,11,844.2570565941148,4
sano,16,12,B_incremental,5629,11,844.2570565941148,4
sano,16,13,B_incremental,5629,11,844.2570565941148,4
sano,16,14,B_incremental,5629,11,844.2570565941148,4
sano,16,15,B_incremental,5629,11,844.2570565941148,4
sano,16,16,B_incremental,5629,11,844.2570565941148,4
sano,16,17,B_incremental,5629,11,844.2570565941148,4
sano,16,18,B_incremental,5629,11,844.2570565941148,4
sano,16,19,B_incremental,5629,11,844.2570565941148,4
sano,16,20,B_incremental,5629,11,844.2570565941148,4
sano,16,21,B_incremental,5629,11,844.2570565941148,4
sano,16,22,B_incremental,5629,11,844.2570565941148,4
sano,16,23,B_incremental,5629,11,844.2570565941148,4
sano,17,0,A_steiner,3602,6,408.656245226757,7
sano,17,1,A_steiner,3602,6,408.82647187504307,7
sano,17,2,A_steiner,3602,6,408.82647187504307,7
sano,17,3,A_steiner,3602,6,408.82647187504307,7
sano,17,4,A_steiner,3602,6,408.656245226757,7
sano,17,5,A_steiner,3602,6,408.82647187504307,7
sano,17,6,A_steiner,3602,6,408.82647187504307,7
sano,17,7,A_steiner,3602,6,408.82647187504307,7
sano,17,8,A_steiner,3602,6,408.82647187504307,7
sano,17,9,A_steiner,3602,6,408.82647187504307,7
sano,17,10,A_steiner,3602,6,408.82647187504307,7
sano,17,11,A_steiner,3602,6,408.82647187504307,7
sano,17,12,B_incremental,3602,6,408.656245226757,7
sano,17,13,B_incremental,3602,6,408.82647187504307,7
sano,17,14,B_incremental,3602,6,408.82647187504307,7
sano,17,15,B_incremental,3602,6,408.656245226757,7
sano,17,16,B_incremental,3602,6,408.656245226757,7
sano,17,17,B_incremental,3602,6,408.656245226757,7
sano,17,18,B_incremental,3602,6,408.656245226757,7
sano,17,19,B_incremental,3602,6,408.82647187504307,7
sano,17,20,B_incremental,3602,6,408.656245226757,7
sano,17,21,B_incremental,3602,6,408.656245226757,7
sano,17,22,B_incremental,3602,6,408.82647187504307,7
sano,17,23,B_incremental,3602,6,408.656245226757,7
sano,18,0,A_steiner,5209,5,353.9333752040709,5
sano,18,1,A_steiner,5209,5,353.9333752040709,5
sano,18,2,A_steiner,5209,5,353.9333752040709,5
sano,18,3,A_steiner,5209,5,353.9333752040709,5
sano,18,4,A_steiner,5209,5,353.9333752040709,5
sano,18,5,A_steiner,5209,5,353.9333752040709,5
sano,18,6,A_steiner,5209,5,353.9333752040709,5
sano,18,7,A_steiner,5209,5,353.9333752040709,5
sano,18,8,A_steiner,5209,5,353.9333752040709,5
sano,18,9,A_steiner,5209,5,353.9333752040709,5
sano,18,10,A_steiner,5209,5,353.9333752040709,5
sano,18,11,A_steiner,5209,5,353.9333752040709,5
sano,18,12,B_incremental,5209,5,353.9333752040709,5
sano,18,13,B_incremental,5209,5,353.9333752040709,5
sano,18,14,B_incremental,5209,5,353.9333752040709,5
sano,18,15,B_incremental,5209,5,353.9333752040709,5
sano,18,16,B_incremental,5209,5,353.9333752040709,5
sano,18,17,B_incremental,5209,5,353.9333752040709,5
sano,18,18,B_incremental,5209,5,353.9333752040709,5
sano,18,19,B_incremental,5209,5,353.9333752040709,5
sano,18,20,B_incremental,5209,5,353.9333752040709,5
sano,18,21,B_incremental,5209,5,353.9333752040709,5
sano,18,22,B_incremental,5209,5,353.9333752040709,5
sano,18,23,B_incremental,5209,5,353.9333752040709,5
sano,19,0,A_steiner,4531,10,383.67978394256846,11
sano,19,1,A_steiner,4531,10,383.67978394256846,11
sano,19,2,A_steiner,4531,10,383.67978394256846,11
sano,19,3,A_steiner,4531,10,383.67978394256846,11
sano,19,4,A_steiner,4531,10,383.67978394256846,11
sano,19,5,A_steiner,4531,10,383.67978394256846,11
sano,19,6,A_steiner,4531,10,383.67978394256846,11
sano,19,7,A_steiner,4531,10,383.67978394256846,11
sano,19,8,A_steiner,4531,10,383.67978394256846,11
sano,19,9,A_steiner,4531,10,383.67978394256846,11
sano,19,10,A_steiner,4531,10,383.67978394256846,11
sano,19,11,A_steiner,4531,10,383.67978394256846,11
sano,19,12,B_incremental,4531,10,433.05345892282713,11
sano,19,13,B_incremental,4531,10,433.05345892282713,11
sano,19,14,B_incremental,4531,10,383.67978394256846,11
sano,19,15,B_incremental,4531,10,383.67978394256846,11
sano,19,16,B_incremental,4531,10,433.05345892282713,11
sano,19,17,B_incremental,4531,10,433.1723588735962,11
sano,19,18,B_incremental,4531,10,433.1723588735962,11
sano,19,19,B_incremental,4531,10,433.05345892282713,11
sano,19,20,B_incremental,4531,10,433.05345892282713,11
sano,19,21,B_incremental,4531,10,433.05345892282713,11
sano,19,22,B_incremental,4531,10,433.05345892282713,11
sano,19,23,B_incremental,4531,10,433.05345892282713,11
sano,20,0,A_steiner,1708,7,345.2566894708543,8
sano,20,1,A_steiner,1708,7,346.0361995267169,8
sano,20,2,A_steiner,1708,7,345.539500318186,8
sano,20,3,A_steiner,1708,7,345.2566894708543,8
sano,20,4,A_steiner,1708,7,346.0361995267169,8
sano,20,5,A_steiner,1708,7,345.539500318186,8
sano,20,6,A_steiner,1708,7,345.2566894708543,8
sano,20,7,A_steiner,1708,7,346.61796308796045,8
sano,20,8,A_steiner,1708,7,345.2566894708543,8
sano,20,9,A_steiner,1708,7,345.2566894708543,8
sano,20,10,A_steiner,1708,7,346.0361995267169,8
sano,20,11,A_steiner,1708,7,346.61796308796045,8
sano,20,12,B_incremental,1708,7,345.2566894708543,8
sano,20,13,B_incremental,1708,7,345.2566894708543,8
sano,20,14,B_incremental,1708,7,345.2566894708543,8
sano,20,15,B_incremental,1708,7,345.2566894708543,8
sano,20,16,B_incremental,1708,7,345.2566894708543,8
sano,20,17,B_incremental,1708,7,345.539500318186,8
sano,20,18,B_incremental,1708,7,345.2566894708543,8
sano,20,19,B_incremental,1708,7,345.539500318186,8
sano,20,20,B_incremental,1708,7,345.539500318186,8
sano,20,21,B_incremental,1708,7,345.2566894708543,8
sano,20,22,B_incremental,1708,7,345.2566894708543,8
sano,20,23,B_incremental,1708,7,345.2566894708543,8
